siteid,description,state,latitude,longitude,elevation,timezone,install,horizontal_datum,vertical_datum,vertical_accuracy,elevation_method,tz_offset,active_flag,type,responsibility,agency_region
echoreservoir,ECHO RESERVOIR,UT,40.5750,-111.2555,5560.00,US/Mountain,,,,0,,,,reservoir,,UC
edenreservoir,EDEN RESERVOIR,WY,42.4300,-109.2200,6715.20,US/Mountain,,,,0,,,,reservoir,,UC
efsanjuanrabsandcreek,EF SAN JUAN R AB SAND CREEK; NR PAGOSA SPGS;,CO,37.3897,-106.8406,7940.00,US/Mountain,,,,0,,,,stream,,UC
eldientepeakswe,EL DIENTE PEAK,CO,37.7833,-108.0167,10200.00,US/Mountain,,,,0,,,,snotel,,UC
elephantbuttedam,ELEPHANT BUTTE RESERVOIR,NM,33.1483,-107.2061,4241.09,US/Mountain,,,,0,,,,reservoir,,UC
elkcabinswe,ELK CABIN,NM,35.7040,-105.8068,8210.00,US/Mountain,,,,0,,,,snotel,,UC
elkhartparkgsswe,ELKHART PARK G.S.,WY,43.0000,-109.7500,9400.00,US/Mountain,,,,0,,,,snotel,,UC
elkheadcreekabovelonggulch,ELKHEAD CREEK ABOVE LONG GULCH; NEAR HAYDEN; CO,CO,40.5917,-107.3203,6405.00,US/Mountain,,,,0,,,,stream,,UC
elkheadcreekbelowmaynardgulch,ELKHEAD CREEK BELOW MAYNARD GULCH; NEAR CRAIG; CO,CO,40.5419,-107.3972,6250.00,US/Mountain,,,,0,,,,stream,,UC
elkriveratclark,ELK RIVER AT CLARK; CO.,CO,40.7175,-106.9153,7267.75,US/Mountain,,,,0,,,,stream,,UC
elkrivernearmilner,ELK RIVER NEAR MILNER; CO,CO,40.5144,-107.0467,,US/Mountain,,,,0,,,,stream,,UC
elkriverswe,ELK RIVER,CO,40.8500,-106.9667,8700.00,US/Mountain,,,,0,,,,snotel,,UC
elvado,EL VADO RESERVOIR,NM,36.5942,-106.7333,6945.00,US/Mountain,,,,0,,,,reservoir,,UC
embudocreekatdixon,EMBUDO CREEK AT DIXON; NM,NM,36.2108,-105.9131,,US/Mountain,,,,0,,,,stream,,UC
fajadawashatchacocanyonnatlmonnm,FAJADA WASH AT CHACO CANYON NATL MON NM,NM,36.0175,-107.9178,0.00,US/Mountain,,,,0,,,,stream,,UC
fallcreeknearfallcreek,FALL CREEK NEAR FALL CREEK; CO,CO,37.9583,-108.0053,7928.79,US/Mountain,,,,0,,,,stream,,UC
fallscreekneardurango,FALLS CREEK NEAR DURANGO; CO.,CO,37.3672,-107.8658,7080.00,US/Mountain,,,,0,,,,stream,,UC
farmingtonlowerswe,FARMINGTON LOWER,UT,40.9920,-111.8170,6779.00,US/Mountain,,,,0,,,,snotel,,UC
farmingtonswe,FARMINGTON,UT,40.9667,-111.8000,8000.00,US/Mountain,,,,0,,,,snotel,,UC
farnsworthlakeswe,FARNSWORTH LAKE,UT,38.7667,-111.6833,9600.00,US/Mountain,,,,0,,,,snotel,,UC
fishcreekabovereservoir,FISH CREEK ABOVE RESERVOIR; NEAR SCOFIELD; UT,UT,39.7744,-111.1903,7670.00,US/Mountain,,,,0,,,,stream,,UC
fivepointslakeswe,FIVE POINTS LAKE,UT,40.7167,-110.4667,10920.00,US/Mountain,,,,0,,,,snotel,,UC
flaminggorge,FLAMING GORGE RESERVOIR,UT,40.5500,-109.2500,6040.00,US/Mountain,,,,0,,,,reservoir,,UC
floridacanal,FLORIDA CANAL NEAR DURANGO,CO,37.3128,-108.2286,,US/Mountain,,,,0,,,,diversion,,UC
floridariverabovelemonreservoir,FLORIDA RIVER ABOVE LEMON RESERVOIR; NR BAYFIELD; CO,CO,37.4167,-107.6667,9610.00,US/Mountain,,,,0,,,,stream,,UC
floridariveratbondad,FLORIDA RIVER AT BONDAD; CO.,CO,37.0567,-107.8692,6000.00,US/Mountain,,,,0,,,,stream,,UC
floridariverblfarmersditch,FLORIDA R BL FLOR FARMERS DITCH; NR DURANGO,CO,37.1394,-108.2472,7065.35,US/Mountain,,,,0,,,,stream,,UC
floridariverbllemonreservoir,FLORIDA RIVER BELOW LEMON RESERVOIR; NR BAYFIELD,CO,37.3803,-108.3381,,US/Mountain,,,,0,,,,stream,,UC
floridarivernearhermosa,FLORIDA RIVER NEAR HERMOSA; CO.,CO,37.3767,-107.6617,7940.00,US/Mountain,,,,0,,,,stream,,UC
floridarivernrdurango,FLORIDA RIVER NEAR DURANGO,CO,37.3253,-107.7483,7301.88,US/Mountain,,,,0,,,,stream,,UC
fontenelle,FONTENELLE RESERVOIR,WY,42.0200,-110.0400,6506.00,US/Mountain,,,,0,,,,reservoir,,UC
fontenellecreeknearhershlerranch,FONTENELLE CREEK NEAR HERSHLER RANCH; WY.,WY,42.0961,-110.4158,6950.00,US/Mountain,,,,0,,,,stream,,UC
fortsumnermaincanalnearfortsumner,FORT SUMNER MAIN CANAL NEAR FORT SUMNER; NM,NM,34.5083,-104.2778,,US/Mountain,,,,0,,,,canal,,UC
fourmiledrawnearlakewood,FOUR MILE DRAW NEAR LAKEWOOD,NM,32.6728,-104.3689,,US/Mountain,,,,0,,,,stream,,UC
franklinbasinswe,FRANKLIN BASIN,ID,43.0500,-111.6000,8170.00,US/Pacific,,,,0,,,,snotel,,UC
fremontpassswe,FREMONT PASS,CO,39.3833,-106.2000,11400.00,US/Mountain,,,,0,,,,snotel,,UC
fruitgrowers,FRUITGROWERS RESERVOIR; COLORADO,CO,35.8333,-107.9500,5650.00,US/Mountain,,,,0,,,,reservoir,,UC
fruitlandcanalflume,FRUITLAND CANAL FLUME,NM,36.7286,-108.2667,5260.00,US/Mountain,,,,0,,,,diversion,,UC
fsidlowerdrain,Fort Sumner Irrigation District Lower Drain,NM,34.3517,-104.1739,3930.00,US/Mountain,,,,0,,,,canal,,UC
fsidmaindrain,Fort Sumner Irrigation District Main Drain,NM,34.4042,-104.2008,3930.00,US/Mountain,,,,0,,,,canal,,UC
gallegoscanyonnrfarmington,GALLEGOS CANYON NR FARMINGTON; NM,NM,36.6478,-108.1250,0.00,US/Mountain,,,,0,,,,stream,,UC
gallegospeakswe,GALLEGOS PEAK,NM,36.1833,-105.5500,9800.00,US/Mountain,,,,0,,,,snotel,,UC
gallinascreeknearlourdes,GALLINAS CREEK NEAR LOURDES,NM,35.4680,-105.1614,,US/Mountain,,,,0,,,,stream,,UC
gallowashatchaconationalmonument,GALLO WASH AT CHACO NATIONAL MONUMENT; NM,NM,36.0350,-107.8903,0.00,US/Mountain,,,,0,,,,stream,,UC
gooseberryrsswe,GOOSEBERRY R.S.,UT,38.8000,-111.6833,7920.00,US/Mountain,,,,0,,,,snotel,,UC
granbyreservoir,GRANBY RESERVOIR; CO,CO,40.1055,-105.5214,8279.50,US/Mountain,,,,0,,,,reservoir,,UC
graybackswe,GRAYBACK,CO,37.4700,-106.5378,11620.00,US/Mountain,,,,0,,,,snotel,,UC
greenmountainreservoir,GREEN MOUNTAIN RESERVOIR; CO,CO,39.5242,-106.1945,7950.00,US/Mountain,,,,0,,,,reservoir,,UC
greenriverabovefontenellelabarge,GREEN RIVER ABOVE FONTENELLE (LA BARGE),WY,42.1883,-110.1656,,US/Mountain,,,,0,,,,stream,,UC
greenriveratgreenriver,GREEN RIVER AT GREEN RIVER; UT,UT,38.9861,-110.1506,4040.18,US/Mountain,,,,0,,,,stream,,UC
greenriveratwarrenbridge,GREEN RIVER AT WARREN BRIDGE,WY,43.0189,-110.1175,7468.09,US/Mountain,,,,0,,,,stream,,UC
greenriverbelowfontenelledam,GREEN RIVER BELOW FONTENELLE DAM; WY,WY,42.0211,-110.0492,,US/Mountain,,,,0,,,,stream,,UC
greenriverneargreendale,GREEN RIVER NEAR GREENDALE; UT,UT,40.9083,-109.4222,,US/Mountain,,,,0,,,,stream,,UC
greenriverneargreenriver,GREEN RIVER NEAR GREEN RIVER; WY,WY,41.5164,-109.4483,,US/Mountain,,,,0,,,,stream,,UC
greenrivernearjensen,GREEN RIVER NEAR JENSEN; UTAH,UT,40.4094,-109.2347,,US/Mountain,,,,0,,,,stream,,UC
greenrivernearlinwood,GREEN RIVER NEAR LINWOOD; UT,UT,40.9667,-109.5778,5844.64,US/Mountain,,,,0,,,,stream,,UC
grizzlypeakswe,GRIZZLY PEAK,CO,39.6500,-105.8667,11100.00,US/Mountain,,,,0,,,,snotel,,UC
grosventresummitswe,GROS VENTRE SUMMIT,WY,43.3833,-110.1333,8775.00,US/Mountain,,,,0,,,,snotel,,UC
gunnisonriveratdelta,GUNNISON RIVER AT DELTA; CO.,CO,38.7531,-108.0778,4910.00,US/Mountain,,,,0,,,,stream,,UC
gunnisonriverbelowgunnisontunnel,GUNNISON RIVER BELOW GUNNISON TUNNEL,CO,38.0586,-107.0606,,US/Mountain,,,,0,,,,stream,,UC
gunnisonriverbelowredlandsdiversion,GUNNISON RIVER BELOW REDLANDS DIVERSION,CO,39.0381,-108.5703,,US/Mountain,,,,0,,,,stream,,UC
gunnisonriverneargrandjunction,GUNNISON RIVER NEAR GRAND JUNCTION; CO,CO,38.9833,-108.4500,4628.12,US/Mountain,,,,0,,,,stream,,UC
gunnisonriverneargunnison,GUNNISON RIVER NEAR GUNNISON; CO,CO,38.5419,-106.9492,7655.00,US/Mountain,,,,0,,,,stream,,UC
gunnisontunnelablateral,GUNNISON TUNNEL AB LATERAL,CO,38.4850,-107.7492,6440.00,US/Mountain,,,,0,,,,canal,,UC
gunnisontunnelsouthcanal,GUNNISON TUNNEL SOUTH CANAL,CO,38.4836,-107.7556,6430.00,US/Mountain,,,,0,,,,canal,,UC
gunsightpassswe,GUNSIGHT PASS,WY,43.3833,-109.8667,9820.00,US/Mountain,,,,0,,,,snotel,,UC
hamsforkswe,HAMS FORK,WY,42.1500,-110.6833,7840.00,US/Mountain,,,,0,,,,snotel,,UC
hardscrabbleswe,HARDSCRABBLE,UT,40.8680,-111.7194,7250.00,US/Mountain,,,,0,,,,snotel,,UC
harrisflatswe,HARRIS FLAT,UT,37.4833,-112.5833,7800.00,US/Mountain,,,,0,,,,snotel,,UC
hartmandrawatcortez,HARTMAN DRAW AT CORTEZ; CO.,CO,37.3239,-108.6144,5900.00,US/Mountain,,,,0,,,,stream,,UC
haydenforkswe,HAYDEN FORK,UT,40.8000,-110.8833,9100.00,US/Mountain,,,,0,,,,snotel,,UC
hermosacreeknearhermosa,HERMOSA CREEK NEAR HERMOSA; CO.,CO,37.4219,-107.8444,6705.88,US/Mountain,,,,0,,,,stream,,UC
heronreservoir,HERON RESERVOIR NR TIERRA AMARILLA,NM,36.6656,-106.7036,7186.00,US/Mountain,,,,0,,,,reservoir,,UC
hewintaswe,HEWINTA,UT,40.9500,-110.4833,9500.00,US/Mountain,,,,0,,,,snotel,,UC
hickersonparkswe,HICKERSON PARK,UT,40.9000,-109.9667,9100.00,US/Mountain,,,,0,,,,snotel,,UC
hogbackcanalflume,HOGBACK CANAL FLUME,NM,36.7450,-108.5458,4997.00,US/Mountain,,,,0,,,,diversion,,UC
holeinrockswe,HOLE-IN-ROCK,UT,40.9167,-110.2000,9150.00,US/Mountain,,,,0,,,,snotel,,UC
hoosierpassswe,HOOSIER PASS,CO,39.3667,-106.0667,11400.00,US/Mountain,,,,0,,,,snotel,,UC
hopewellswe,HOPEWELL,NM,36.7167,-106.2667,10000.00,US/Mountain,,,,0,,,,snotel,,UC
horseridgeswe,HORSE RIDGE,UT,41.3167,-111.4500,8160.00,US/Mountain,,,,0,,,,snotel,,UC
hunterwashatbistitradingpost,HUNTER WASH AT BISTI TRADING POST; NM,NM,36.2769,-108.2533,5770.00,US/Mountain,,,,0,,,,stream,,UC
huntingtonnorth,HUNTINGTON NORTH RESERVOIR,UT,39.2300,-111.0500,5838.00,US/Mountain,,,,0,,,,reservoir,,UC
hyrum,HYRUM RESERVOIR,UT,41.3730,-111.1520,4672.00,US/Mountain,,,,0,,,,reservoir,,UC
idaradoswe,IDARADO,CO,37.9333,-107.6667,9800.00,US/Mountain,,,,0,,,,snotel,,UC
independencepassswe,INDEPENDENCE PASS,CO,39.0667,-106.6167,10600.00,US/Mountain,,,,0,,,,snotel,,UC
indiancanyonswe,INDIAN CANYON,UT,39.9000,-110.7500,9100.00,US/Mountain,,,,0,,,,snotel,,UC
indiancreekswe,INDIAN CREEK,WY,42.3000,-110.6833,9425.00,US/Mountain,,,,0,,,,snotel,,UC
ivanhoeswe,IVANHOE,CO,39.2833,-106.5500,10400.00,US/Mountain,,,,0,,,,snotel,,UC
jacksongulch,JACKSON GULCH RESERVOIR,CO,37.3987,-108.2744,7840.00,US/Mountain,,,,0,,,,reservoir,,UC
jemezcanyonreservoir,JEMEZ CANYON RESERVOIR,NM,35.3886,-106.5439,,US/Mountain,,,,0,,,,reservoir,,UC
joesvalley,JOES VALLEY RESERVOIR,UT,39.1626,-111.1554,6989.70,US/Mountain,,,,0,,,,reservoir,,UC
jordanelle,JORDANELLE RESERVOIR,UT,40.3600,-111.2530,6130.00,US/Mountain,,,,0,,,,reservoir,,UC
junctioncreekneardurango,JUNCTION CREEK NEAR DURANGO; CO.,CO,37.3342,-107.9089,7045.65,US/Mountain,,,,0,,,,stream,,UC
kelleyrsswe,KELLEY R.S.,WY,42.2500,-110.8000,8180.00,US/Mountain,,,,0,,,,snotel,,UC
kendallrsswe,KENDALL R.S.,WY,43.2500,-110.0167,7740.00,US/Mountain,,,,0,,,,snotel,,UC
kilnswe,KILN,CO,39.3000,-106.6167,9600.00,US/Mountain,,,,0,,,,snotel,,UC
kimberlymineswe,KIMBERLY MINE,UT,38.4833,-112.3833,9300.00,US/Mountain,,,,0,,,,snotel,,UC
kimmenioilwashnrcrownpoint,KIM-ME-NI-OIL WASH NR CROWNPOINT; N.M,NM,35.8486,-108.0600,6300.00,US/Mountain,,,,0,,,,stream,,UC
kimmenioilwashnrlakevalley,KIM-ME-NI-OIL WASH NR LAKE VALLEY; N.M.,NM,35.9792,-108.1375,6060.00,US/Mountain,,,,0,,,,stream,,UC
kingscabinswe,KING'S CABIN,UT,40.7167,-109.5500,8730.00,US/Mountain,,,,0,,,,snotel,,UC
lakefork1swe,LAKEFORK #1,UT,40.6000,-110.4333,10100.00,US/Mountain,,,,0,,,,snotel,,UC
lakeforkatgateview,LAKE FORK AT GATEVIEW; CO,CO,38.2989,-107.2294,7827.66,US/Mountain,,,,0,,,,stream,,UC
lakeforkbasinswe,LAKEFORK BASIN,UT,40.7500,-110.6167,10900.00,US/Mountain,,,,0,,,,snotel,,UC
lakeireneswe,LAKE IRENE,CO,40.4167,-105.8167,10700.00,US/Mountain,,,,0,,,,snotel,,UC
lakepowell,LAKE POWELL,AZ,36.5621,-111.2852,3700.00,US/Mountain,,,,0,,,,reservoir,,UC
laplatariveratcoloradonewmexicostateline,LA PLATA RIVER AT COLORADO-NEW MEXICO STATE LINE,CO,36.9997,-108.1881,5972.03,US/Mountain,,,,0,,,,stream,,UC
laplatariverathesperus,LA PLATA RIVER AT HESPERUS; COLORADO,CO,37.2897,-108.0400,8104.71,US/Mountain,,,,0,,,,stream,,UC
laplatarivernearfarmington,LA PLATA RIVER NEAR FARMINGTON; NM,NM,36.7397,-108.2475,5215.00,US/Mountain,,,,0,,,,stream,,UC
laplatarivertribnrfarmington,LA PLATA RIVER TRIB NR FARMINGTON; N MEX,NM,36.7861,-108.2253,5375.00,US/Mountain,,,,0,,,,stream,,UC
lasalmountainswe,LASAL MOUNTAIN,UT,38.4833,-109.2667,9850.00,US/Mountain,,,,0,,,,snotel,,UC
lemon,LEMON RESERVOIR,CO,37.2300,-107.3900,8148.00,US/Mountain,,,,0,,,,reservoir,,UC
leopardcreekatnoel,LEOPARD CREEK AT NOEL; CO,CO,38.1017,-107.9228,8700.00,US/Mountain,,,,0,,,,stream,,UC
lightnercreekneardurango,LIGHTNER CREEK NEAR DURANGO; CO.,CO,37.6039,-107.8931,6533.95,US/Mountain,,,,0,,,,stream,,UC
lightninglakeswe,LIGHTNING LAKE,UT,40.7167,-110.7500,10500.00,US/Mountain,,,,0,,,,snotel,,UC
lightningridgeswe,LIGHTNING RIDGE,UT,41.3580,-111.4875,8215.00,US/Mountain,,,,0,,,,snotel,,UC
lilylakeswe,LILY LAKE,UT,40.8667,-110.8000,9050.00,US/Mountain,,,,0,,,,snotel,,UC
lilypondswe,LILY POND,CO,37.3833,-106.5333,11000.00,US/Mountain,,,,0,,,,snotel,,UC
limecreeknearsilverton,LIME CREEK NEAR SILVERTON; CO.,CO,37.6781,-107.7503,9050.00,US/Mountain,,,,0,,,,stream,,UC
littlebearswe,LITTLE BEAR,UT,41.4000,-111.8167,6550.00,US/Mountain,,,,0,,,,snotel,,UC
littlegrassyswe,LITTLE GRASSY,UT,37.4833,-113.8500,6100.00,US/Mountain,,,,0,,,,snotel,,UC
littlenavajorbllosodivdam,LITTLE NAVAJO R BL OSO DIV DAM; NR CHROMO;,CO,37.0753,-107.1894,7756.10,US/Mountain,,,,0,,,,stream,,UC
littlenavajoriveratchromo,LITTLE NAVAJO RIVER AT CHROMO; CO.,CO,37.0456,-106.8425,7293.52,US/Mountain,,,,0,,,,stream,,UC
littleosodiversion,LITTLE OSO DIVERSION NR CHROMO,CO,37.0756,-106.8106,,US/Mountain,,,,0,,,,diversion,,UC
littlesnakerivernearlily,LITTLE SNAKE RIVER NEAR LILY; CO,CO,40.5472,-108.4236,5685.00,US/Mountain,,,,0,,,,stream,,UC
littlesnakerivernearslaterco,LITTLE SNAKE RIVER NEAR SLATER CO.,CO,40.9994,-107.1428,6831.00,US/Mountain,,,,0,,,,stream,,UC
lizardheadpassswe,LIZARD HEAD PASS,CO,37.8000,-107.9333,10200.00,US/Mountain,,,,0,,,,snotel,,UC
loneconeswe,LONE CONE,CO,37.9000,-108.1833,9600.00,US/Mountain,,,,0,,,,snotel,,UC
longvalleyjctswe,LONG VALLEY JCT,UT,37.4833,-112.5167,7360.00,US/Mountain,,,,0,,,,snotel,,UC
lookoutpeakswe,LOOKOUT PEAK,UT,40.8333,-110.7167,8200.00,US/Mountain,,,,0,,,,snotel,,UC
loomisparkswe,LOOMIS PARK,WY,43.1667,-110.1333,8240.00,US/Mountain,,,,0,,,,snotel,,UC
lospinosriveratlaboca,LOS PINOS RIVER AT LA BOCA; CO.,CO,37.0094,-107.5989,6143.58,US/Mountain,,,,0,,,,stream,,UC
lospinosriverblovallecresnrbayfield,LOS PINOS RIVER BLO VALLEC RES NR BAYFIELD; CO,CO,37.3736,-107.5806,7415.00,US/Mountain,,,,0,,,,stream,,UC
lospinosrivernearbayfield,LOS PINOS RIVER NEAR BAYFIELD; CO.,CO,37.3828,-107.5769,7582.54,US/Mountain,,,,0,,,,stream,,UC
lospinosriverneariganacio,LOS PINOS RIVER NEAR IGANACIO; CO,CO,37.1661,-107.5825,6630.00,US/Mountain,,,,0,,,,stream,,UC
lospinosrivernearortiz,LOS PINOS RIVER NEAR ORTIZ,CO,36.9822,-106.0731,8040.00,US/Mountain,,,,0,,,,stream,,UC
lostcanyoncreekneardolores,LOST CANYON CREEK NEAR DOLORES; COLORADO,CO,37.4461,-108.4686,7030.00,US/Mountain,,,,0,,,,stream,,UC
lostcreek,LOST CREEK RESERVOIR,UT,41.1105,-111.2400,6005.00,US/Mountain,,,,0,,,,reservoir,,UC
lostdogswe,LOST DOG,CO,40.8167,-106.7667,9320.00,US/Mountain,,,,0,,,,snotel,,UC
louismeadowswe,LOUIS MEADOW,UT,40.8300,-111.7646,6700.00,US/Mountain,,,,0,,,,snotel,,UC
lowerwillowcreekaboveheronreservoir,LOWER WILLOW CREEK ABOVE HERON RESERVOIR,NM,36.7425,-106.6261,,US/Mountain,,,,0,,,,stream,,UC
lynxpassswe,LYNX PASS,CO,40.0833,-106.6667,8880.00,US/Mountain,,,,0,,,,snotel,,UC
mammothcottonwoodswe,MAMMOTH-COTTONWOOD,UT,39.6833,-111.3167,8800.00,US/Mountain,,,,0,,,,snotel,,UC
mancosriverbelowjohnsoncanyonnrcortez,MANCOS RIVER BELOW JOHNSON CANYON NR CORTEZ;,CO,37.0992,-108.4656,0.00,US/Mountain,,,,0,,,,stream,,UC
mancosrivernearcortez,MANCOS RIVER NEAR CORTEZ; CO.,CO,37.1078,-108.4633,5685.00,US/Mountain,,,,0,,,,stream,,UC
mancosrivernearmancos,MANCOS RIVER NEAR MANCOS; COLORADO,CO,37.3572,-108.2542,7235.00,US/Mountain,,,,0,,,,stream,,UC
mancosriverneartowaoc,MANCOS RIVER NEAR TOWAOC; CO.,CO,37.0275,-108.7408,5055.98,US/Mountain,,,,0,,,,stream,,UC
mancosswe,MANCOS,CO,37.4167,-108.1833,10000.00,US/Mountain,,,,0,,,,snotel,,UC
mcclurepassswe,MC CLURE PASS,CO,39.1333,-107.2833,9500.00,US/Mountain,,,,0,,,,snotel,,UC
mccoyparkswe,MCCOY PARK,CO,39.6040,-106.5413,9480.00,US/Mountain,,,,0,,,,snotel,,UC
mcculloughspdiversionnearhoosierpass,MCCULLOUGH-SP-DIVERSION NEAR HOOSIER PASS; CO.,CO,39.3807,-106.0719,,US/Mountain,,,,0,,,,diversion,,UC
mcelmocreekabovealkalicanyon,MCELMO CREEK ABOVE ALKALI CANYON; NR CORTEZ;,CO,37.3272,-108.6486,5750.00,US/Mountain,,,,0,,,,stream,,UC
mcelmocreekbelowcortez,MCELMO CREEK BELOW CORTEZ; CO.,CO,37.3406,-108.8053,5430.00,US/Mountain,,,,0,,,,stream,,UC
mcelmocreeknearbluff,MCELMO CREEK NEAR BLUFF; UTAH,UT,37.2167,-109.1833,4475.00,US/Mountain,,,,0,,,,stream,,UC
mcelmocreeknearcoloradoutahstateline,MCELMO CREEK NEAR COLORADO-UTAH STATE LINE,CO,37.3242,-109.0150,4890.00,US/Mountain,,,,0,,,,stream,,UC
mcelmocreeknearcortez,MCELMO CREEK NEAR CORTEZ; CO.,CO,37.3228,-108.6725,5700.00,US/Mountain,,,,0,,,,stream,,UC
mcphee,MCPHEE RESERVOIR,CO,37.3431,-108.3438,6924.00,US/Mountain,,,,0,,,,reservoir,,UC
medanopassswe,MEDANO PASS,CO,37.8561,-105.4361,9620.00,US/Mountain,,,,0,,,,snotel,,UC
meekscabin,MEEKS CABIN RESERVOIR,WY,41.0134,-110.3446,8685.70,US/Mountain,,,,0,,,,reservoir,,UC
merchantvalleyswe,MERCHANT VALLEY,UT,38.3000,-112.4333,8750.00,US/Mountain,,,,0,,,,snotel,,UC
mesalakesswe,MESA LAKES,CO,39.0500,-108.0833,10000.00,US/Mountain,,,,0,,,,snotel,,UC
middlecreekswe,MIDDLE CREEK,CO,37.6167,-107.0333,11250.00,US/Mountain,,,,0,,,,snotel,,UC
middleforkcampswe,MIDDLE FORK CAMP,CO,39.7960,-106.0273,9000.00,US/Mountain,,,,0,,,,snotel,,UC
middleforkpiedrariverneardyke,MIDDLE FORK PIEDRA RIVER NEAR DYKE; CO.,CO,37.4528,-107.1758,7845.00,US/Mountain,,,,0,,,,stream,,UC
middleforkpiedrarivernrpagosasprings,MIDDLE FORK PIEDRA RIVER NR PAGOSA SPRINGS;,CO,37.4867,-107.1628,8210.00,US/Mountain,,,,0,,,,stream,,UC
middlemancosrivernearmancos,MIDDLE MANCOS RIVER NEAR MANCOS; CO.,CO,37.3739,-108.2300,7500.00,US/Mountain,,,,0,,,,stream,,UC
midwayvalleyswe,MIDWAY VALLEY,UT,37.5667,-112.8333,9800.00,US/Mountain,,,,0,,,,snotel,,UC
milldnorthswe,MILL-D NORTH,UT,40.6500,-111.6333,8960.00,US/Mountain,,,,0,,,,snotel,,UC
mineralcreekabovesilverton,MINERAL CREEK ABOVE SILVERTON; CO.,CO,37.8511,-107.7253,9980.00,US/Mountain,,,,0,,,,stream,,UC
mineralcreekatsilverton,MINERAL CREEK AT SILVERTON; CO,CO,37.8028,-107.6722,9245.98,US/Mountain,,,,0,,,,stream,,UC
mineralcreeknearsilverton,MINERAL CREEK NEAR SILVERTON; CO.,CO,37.7975,-107.6947,9399.04,US/Mountain,,,,0,,,,stream,,UC
mineralcreekswe,MINERAL CREEK,CO,37.8500,-107.7333,10040.00,US/Mountain,,,,0,,,,snotel,,UC
minnesotacreeknearpaonia,MINNESOTA CREEK NEAR PAONIA,CO,38.8700,-107.5036,,US/Mountain,,,,0,,,,stream,,UC
moffatwatertunnelateastportal,MOFFAT WATER TUNNEL AT EAST PORTAL,CO,39.9044,-105.6458,,US/Mountain,,,,0,,,,diversion,,UC
molaslakeswe,MOLAS LAKE,CO,37.7500,-107.6833,10500.00,US/Mountain,,,,0,,,,snotel,,UC
montecristodiversionnearhoosierpass,MONTE CRISTO DIVERSION NEAR HOOSIER PASS; CO.,CO,39.3807,-106.0719,,US/Mountain,,,,0,,,,diversion,,UC
montecristoswe,MONTE CRISTO,UT,41.4667,-111.5000,8960.00,US/Mountain,,,,0,,,,snotel,,UC
montezumacreekatgolfcourseatmonticello,MONTEZUMA CREEK AT GOLF COURSE AT MONTICELLO,UT,37.8606,-109.3417,6900.00,US/Mountain,,,,0,,,,stream,,UC
moonlake,MOON LAKE RESERVOIR,UT,40.3343,-110.2921,8137.00,US/Mountain,,,,0,,,,reservoir,,UC
morrowpoint,MORROW POINT RESERVOIR,CO,38.4517,-107.5367,7160.00,US/Mountain,,,,0,,,,reservoir,,UC
mosbymtnswe,MOSBY MTN.,UT,40.6167,-109.8833,9500.00,US/Mountain,,,,0,,,,snotel,,UC
mudcreekatstatehighway32,MUD CREEK AT STATE HIGHWAY 32; NEAR CORTEZ;,CO,37.3128,-108.6606,5765.00,US/Mountain,,,,0,,,,stream,,UC
mudcreeknearcortez,MUD CREEK NEAR CORTEZ; CO.,CO,37.3194,-108.6675,5730.00,US/Mountain,,,,0,,,,stream,,UC
muddycreekabovepaoniareservoirnearpaonia,MUDDY CREEK ABOVE PAONIA RESERVOIR NEAR PAONIA; CO,CO,38.9875,-107.3481,7412.00,US/Mountain,,,,0,,,,stream,,UC
muddycreekbelowpaonianearsummerset,MUDDY CREEK BELOW PAONIA NEAR SUMMERSET; CO,CO,38.9406,-107.3564,6278.00,US/Mountain,,,,0,,,,stream,,UC
nambefalls,NAMBE FALLS RESERVOIR,NM,35.8458,-105.9019,6840.00,US/Mountain,,,,0,,,,reservoir,,UC
nastlakeswe,NAST LAKE,CO,39.3000,-106.6000,8700.00,US/Mountain,,,,0,,,,snotel,,UC
navajo,NAVAJO RESERVOIR,NM,36.4828,-107.3632,6085.00,US/Mountain,,,,0,,,,reservoir,,UC
navajoriverabovechromo,NAVAJO RIVER ABOVE CHROMO; CO.,CO,37.0319,-106.7322,7700.00,US/Mountain,,,,0,,,,stream,,UC
navajoriveratedith,NAVAJO RIVER AT EDITH; CO.,CO,37.0028,-106.9069,7033.00,US/Mountain,,,,0,,,,stream,,UC
navajoriverblosodiversiondamnrchromo,NAVAJO RIVER BL OSO DIVERSION DAM NR CHROMO;,CO,37.0753,-107.1894,7648.40,US/Mountain,,,,0,,,,stream,,UC
navajorivernearchromo,NAVAJO RIVER NEAR CHROMO; COLORADO,CO,37.0853,-106.6889,7940.60,US/Mountain,,,,0,,,,stream,,UC
navajowashneartowaoc,NAVAJO WASH NEAR TOWAOC; CO,CO,37.2008,-108.6972,5600.00,US/Mountain,,,,0,,,,stream,,UC
newforklakeswe,NEW FORK LAKE,WY,43.1167,-109.9500,8340.00,US/Mountain,,,,0,,,,snotel,,UC
newton,NEWTON RESERVOIR,UT,41.5316,-111.5834,4775.90,US/Mountain,,,,0,,,,reservoir,,UC
nforkmountezumacratmonticello,N.FORK MOUNTEZUMA CR. AT MONTICELLO;UT.,UT,37.8667,-109.3667,0.00,US/Mountain,,,,0,,,,stream,,UC
northcostillaswe,NORTH COSTILLA,NM,37.0000,-105.2500,10600.00,US/Mountain,,,,0,,,,snotel,,UC
