network,station id,start_date,end_date, lat,lon,elev,element,state,county,basin,site_name,site_info_link,cdbs_id,shef_id,gmt_offset,
snotel,863,1979-10-01,2100-01-01,  46.64,-121.38,   4440,Snow Water Equivalent,WA,Yakima,Naches,WHITE PASS E.S.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=863,21C28S  ,WHPW1,8.0,
snotel,309,1978-10-01,2100-01-01,  44.80,-107.84,   9380,Snow Water Equivalent,WY,Big Horn,Little Bighorn,BALD MTN.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=309,07E21S  ,BLDW4,8.0,
snotel,314,1979-10-01,2100-01-01,  43.95,-110.45,   7030,Snow Water Equivalent,WY,Teton,Snake Headwaters,BASE CAMP,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=314,10F02S  ,BSCW4,8.0,
snotel,317,1985-10-01,2100-01-01,  41.05,-107.27,   7440,Snow Water Equivalent,WY,Carbon,Little Snake,BATTLE MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=317,07H04S  ,BTLW4,8.0,
snotel,325,1979-10-01,2100-01-01,  43.89,-107.06,   8200,Snow Water Equivalent,WY,Johnson,Middle Fork Powder,BEAR TRAP MEADOW,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=325,07F01S  ,BTNW4,8.0,
snotel,326,1979-10-01,2100-01-01,  44.94,-109.57,   9360,Snow Water Equivalent,WY,Park,Clarks Fork Yellowstone,BEARTOOTH LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=326,09E10S  ,BLTW4,8.0,
snotel,931,1998-07-22,2100-01-01,  44.58,-107.20,   7990,Snow Water Equivalent,WY,Sheridan,Upper Tongue,BIG GOOSE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=931,07E32S  ,BGEW4,8.0,
snotel,342,1978-10-01,2100-01-01,  42.65,-109.26,   9080,Snow Water Equivalent,WY,Sublette,Big Sandy,BIG SANDY OPENING,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=342,09G09S  ,BGSW4,8.0,
snotel,1119,2009-08-07,2100-01-01,  41.06,-106.71,   9820,Snow Water Equivalent,WY,Carbon,Upper North Platte,BLACKHALL MTN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1119,06H26S  ,BLHW4,8.0,
snotel,350,1979-10-01,2100-01-01,  44.38,-109.79,   9780,Snow Water Equivalent,WY,Park,North Fork Shoshone,BLACKWATER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=350,09E13S  ,BLWW4,8.0,
snotel,353,1978-10-01,2100-01-01,  42.96,-110.61,   8650,Snow Water Equivalent,WY,Sublette,Upper Green,BLIND BULL SUM,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=353,10G02S  ,BBSW4,8.0,
snotel,358,1978-10-01,2100-01-01,  44.68,-107.58,   9350,Snow Water Equivalent,WY,Sheridan,Big Horn Lake,BONE SPRINGS DIV,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=358,07E18S  ,BSDW4,8.0,
snotel,367,1979-10-01,2100-01-01,  41.36,-106.23,  10240,Snow Water Equivalent,WY,Albany,Upper Laramie,BROOKLYN LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=367,06H13S  ,BKLW4,8.0,
snotel,377,1979-10-01,2100-01-01,  44.79,-107.53,   7880,Snow Water Equivalent,WY,Sheridan,Upper Tongue,BURGESS JUNCTION,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=377,07E33S  ,BRJW4,8.0,
snotel,379,1978-10-01,2100-01-01,  43.70,-109.67,   8750,Snow Water Equivalent,WY,Fremont,Upper Wind,BURROUGHS CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=379,09F04S  ,BRCW4,8.0,
snotel,384,1979-10-01,2100-01-01,  44.72,-110.51,   7870,Snow Water Equivalent,WY,Park,Yellowstone Headwaters,CANYON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=384,10E03S  ,CANW4,8.0,
snotel,389,1978-10-01,2100-01-01,  42.73,-106.32,   7900,Snow Water Equivalent,WY,Natrona,Middle North Platte-Casper,CASPER MTN.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=389,06G01S  ,CSPW4,8.0,
snotel,1130,2010-08-18,2100-01-01,  43.67,-109.38,   8400,Snow Water Equivalent,WY,Fremont,Clear,CASTLE CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1130,09F20S  ,CCSW4,8.0,
snotel,1046,2003-10-02,2100-01-01,  41.24,-106.23,   9574,Snow Water Equivalent,WY,Albany,Upper North Platte,CINNABAR PARK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1046,06H24S  ,CINW4,8.0,
snotel,402,1978-10-01,2100-01-01,  44.40,-107.06,   9860,Snow Water Equivalent,WY,Johnson,Clear,CLOUD PEAK RESERVOIR,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=402,07E36S  ,CPKW4,8.0,
snotel,405,1988-10-01,2100-01-01,  43.28,-109.45,   9630,Snow Water Equivalent,WY,Fremont,Upper Wind,COLD SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=405,09F25S  ,COSW4,8.0,
snotel,982,2000-06-13,2100-01-01,  44.49,-104.41,   5910,Snow Water Equivalent,WY,Crook,Upper Belle Fourche,COLE CANYON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=982,04E07S  ,CLCW4,8.0,
snotel,419,1986-10-01,2100-01-01,  42.65,-110.81,   7670,Snow Water Equivalent,WY,Lincoln,Salt,COTTONWOOD CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=419,10G25S  ,CLWW4,8.0,
snotel,1045,2003-08-07,2100-01-01,  41.23,-105.38,   8330,Snow Water Equivalent,WY,Albany,Crow,CROW CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1045,05H02S  ,CRWW4,8.0,
snotel,923,1997-08-14,2100-01-01,  42.59,-108.90,   9700,Snow Water Equivalent,WY,Fremont,Popo Agie,DEER PARK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=923,08G10S  ,DPKW4,8.0,
snotel,449,1979-10-01,2100-01-01,  41.30,-107.15,   8880,Snow Water Equivalent,WY,Carbon,Upper North Platte,DIVIDE PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=449,07H05S  ,DVDW4,8.0,
snotel,451,1978-10-01,2100-01-01,  44.57,-107.30,   8880,Snow Water Equivalent,WY,Sheridan,Upper Tongue,DOME LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=451,07E34S  ,DMLW4,8.0,
snotel,460,1984-10-01,2100-01-01,  43.13,-110.20,   7930,Snow Water Equivalent,WY,Sublette,Upper Green,EAST RIM DIVIDE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=460,10F17S  ,ERDW4,8.0,
snotel,468,1979-10-01,2100-01-01,  43.01,-109.76,   9400,Snow Water Equivalent,WY,Sublette,New Fork,ELKHART PARK G.S.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=468,09F23S  ,EKPW4,8.0,
snotel,472,1979-10-01,2100-01-01,  44.65,-109.78,   9200,Snow Water Equivalent,WY,Park,Clarks Fork Yellowstone,EVENING STAR,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=472,09E11S  ,EVNW4,8.0,
snotel,1082,2006-08-21,2100-01-01,  43.78,-110.93,   9260,Snow Water Equivalent,WY,Teton,Teton,GRAND TARGHEE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1082,10F30S  ,GTHW4,8.0,
snotel,497,1987-10-01,2100-01-01,  43.34,-110.43,   6770,Snow Water Equivalent,WY,Teton,Greys-Hobock,GRANITE CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=497,10F29S  ,GRCW4,8.0,
snotel,499,1978-10-01,2100-01-01,  44.13,-110.83,   7265,Snow Water Equivalent,WY,Teton,Lower Henrys,GRASSY LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=499,10E15S  ,GRSW4,8.0,
snotel,501,1991-10-01,2100-01-01,  43.47,-107.24,   8550,Snow Water Equivalent,WY,Natrona,Middle Fork Powder,GRAVE SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=501,07F06S  ,GVSW4,8.0,
snotel,506,1978-10-01,2100-01-01,  43.39,-110.13,   8750,Snow Water Equivalent,WY,Teton,Gros Ventre,GROS VENTRE SUMMIT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=506,10F19S  ,GRVW4,8.0,
snotel,944,1998-09-03,2100-01-01,  43.38,-109.88,   9820,Snow Water Equivalent,WY,Sublette,Gros Ventre,GUNSIGHT PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=944,09F28S  ,GUNW4,8.0,
snotel,509,1984-10-01,2100-01-01,  42.15,-110.68,   7840,Snow Water Equivalent,WY,Lincoln,Upper Green,HAMS FORK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=509,10G24S  ,HMKW4,8.0,
snotel,512,1979-10-01,2100-01-01,  44.26,-106.98,   8360,Snow Water Equivalent,WY,Johnson,Clear,HANSEN SAWMILL,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=512,06E03S  ,HNSW4,8.0,
snotel,525,1978-10-01,2100-01-01,  42.87,-109.09,  10100,Snow Water Equivalent,WY,Fremont,Little Wind,HOBBS PARK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=525,09G03S  ,HBBW4,8.0,
snotel,544,1979-10-01,2100-01-01,  42.30,-110.68,   9425,Snow Water Equivalent,WY,Lincoln,Upper Green,INDIAN CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=544,10G22S  ,INCW4,8.0,
snotel,554,1979-10-01,2100-01-01,  42.27,-110.81,   8180,Snow Water Equivalent,WY,Lincoln,Blacks Fork,KELLEY R.S.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=554,10G12S  ,KLLW4,8.0,
snotel,555,1984-10-01,2100-01-01,  43.25,-110.02,   7740,Snow Water Equivalent,WY,Sublette,Upper Green,KENDALL R.S.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=555,10F15S  ,KNDW4,8.0,
snotel,560,1979-10-01,2100-01-01,  43.86,-109.32,   9550,Snow Water Equivalent,WY,Park,Greybull,KIRWIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=560,09F24S  ,KRWW4,8.0,
snotel,571,1978-10-01,2100-01-01,  42.44,-105.86,   8375,Snow Water Equivalent,WY,Converse,Middle North Platte-Casper,LAPRELE CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=571,05G04S  ,LPPW4,8.0,
snotel,1134,2010-08-04,2100-01-01,  42.58,-109.09,   9000,Snow Water Equivalent,WY,Sublette,Sweetwater,LARSEN CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1134,09G06S  ,LCRW4,8.0,
snotel,577,1978-10-01,2100-01-01,  44.21,-110.67,   7850,Snow Water Equivalent,WY,Teton,Snake Headwaters,LEWIS LAKE DIVIDE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=577,10E09S  ,LWSW4,8.0,
snotel,1131,2010-08-04,2100-01-01,  44.54,-107.18,   8870,Snow Water Equivalent,WY,Johnson,Upper Tongue,LITTLE GOOSE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1131,07E40S  ,LGSW4,8.0,
snotel,1047,2004-07-27,2100-01-01,  41.07,-106.94,   8915,Snow Water Equivalent,WY,,Little Snake,LITTLE SNAKE RIVER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1047,06H25S  ,LITW4,8.0,
snotel,585,1978-10-01,2100-01-01,  43.50,-109.75,   9370,Snow Water Equivalent,WY,Fremont,Upper Wind,LITTLE WARM,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=585,09F08S  ,LTWW4,8.0,
snotel,597,1979-10-01,2100-01-01,  43.17,-110.14,   8240,Snow Water Equivalent,WY,Sublette,Upper Green,LOOMIS PARK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=597,10F16S  ,LOPW4,8.0,
snotel,616,1979-10-01,2100-01-01,  44.30,-109.24,   8760,Snow Water Equivalent,WY,Park,North Fork Shoshone,MARQUETTE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=616,09E09S  ,MRQW4,8.0,
snotel,625,1978-10-01,2100-01-01,  43.63,-107.18,   7760,Snow Water Equivalent,WY,Washakie,Middle Fork Powder,MIDDLE POWDER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=625,07F02S  ,MDDW4,8.0,
snotel,661,1984-10-01,2100-01-01,  43.11,-109.95,   8340,Snow Water Equivalent,WY,Sublette,New Fork,NEW FORK LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=661,09F21S  ,NFLW4,8.0,
snotel,668,1978-10-01,2100-01-01,  41.33,-106.38,  10130,Snow Water Equivalent,WY,Carbon,Upper North Platte,NORTH FRENCH CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=668,06H20S  ,NFCW4,8.0,
snotel,673,1978-10-01,2100-01-01,  41.15,-106.97,  10000,Snow Water Equivalent,WY,Carbon,Upper North Platte,OLD BATTLE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=673,06H10S  ,OLDW4,8.0,
snotel,676,1979-10-01,2100-01-01,  43.66,-109.01,   8975,Snow Water Equivalent,WY,Hot Springs,Upper Bighorn,OWL CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=676,08F01S  ,OLWW4,8.0,
snotel,683,1979-10-01,2100-01-01,  44.73,-109.91,   9400,Snow Water Equivalent,WY,Park,Yellowstone Headwaters,PARKER PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=683,09E07S  ,PRKW4,8.0,
snotel,689,1978-10-01,2100-01-01,  43.52,-110.91,   8200,Snow Water Equivalent,WY,Teton,Greys-Hobock,PHILLIPS BENCH,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=689,10F23S  ,PHBW4,8.0,
snotel,1133,2009-09-10,2100-01-01,  42.71,-109.41,   9360,Snow Water Equivalent,WY,Sublette,New Fork,POCKET CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1133,09G11S  ,PKCW4,8.0,
snotel,703,1978-10-01,2100-01-01,  44.16,-107.13,   9480,Snow Water Equivalent,WY,Johnson,Crazy Woman,POWDER RIVER PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=703,07E06S  ,PWDW4,8.0,
snotel,716,1979-10-01,2100-01-01,  42.57,-106.09,   8400,Snow Water Equivalent,WY,Natrona,Middle North Platte-Casper,RENO HILL,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=716,06G02S  ,RNHW4,8.0,
snotel,1015,2001-10-01,2100-01-01,  41.40,-107.26,   7850,Snow Water Equivalent,WY,Carbon,Upper North Platte,SAGE CREEK BASIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1015,07H06S  ,SGBW4,8.0,
snotel,730,1978-10-01,2100-01-01,  42.51,-110.91,   7760,Snow Water Equivalent,WY,Lincoln,Central Bear,SALT RIVER SUMMIT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=730,10G08S  ,SLTW4,8.0,
snotel,731,1979-10-01,2100-01-01,  41.46,-106.28,  10050,Snow Water Equivalent,WY,Carbon,Medicine Bow,SAND LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=731,06H23S  ,SNLW4,8.0,
snotel,732,1985-10-01,2100-01-01,  41.11,-107.17,   8150,Snow Water Equivalent,WY,Carbon,Little Snake,SANDSTONE RS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=732,07H03S  ,SRSW4,8.0,
snotel,751,1978-10-01,2100-01-01,  44.50,-107.43,   9580,Snow Water Equivalent,WY,Big Horn,Big Horn Lake,SHELL CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=751,07E23S  ,SCRW4,8.0,
snotel,764,1989-10-01,2100-01-01,  44.13,-110.67,   6920,Snow Water Equivalent,WY,Teton,Snake Headwaters,SNAKE RIVER STATION,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=764,10E12S  ,SKRW4,8.0,
snotel,765,1979-10-01,2100-01-01,  42.49,-110.53,   8060,Snow Water Equivalent,WY,Sublette,Upper Green,SNIDER BASIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=765,10G13S  ,SNIW4,8.0,
snotel,1132,2010-08-06,2100-01-01,  44.35,-107.02,   8720,Snow Water Equivalent,WY,Johnson,Clear,SOLDIER PARK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1132,07E05S  ,SLDW4,8.0,
snotel,772,1978-10-01,2100-01-01,  41.33,-106.50,   8440,Snow Water Equivalent,WY,Carbon,Upper North Platte,SOUTH BRUSH CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=772,06H19S  ,SBCW4,8.0,
snotel,775,1984-10-01,2100-01-01,  42.57,-108.84,   9040,Snow Water Equivalent,WY,Fremont,Popo Agie,SOUTH PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=775,08G03S  ,SPSW4,8.0,
snotel,779,1978-10-01,2100-01-01,  42.53,-110.66,   9000,Snow Water Equivalent,WY,Sublette,Upper Green,SPRING CREEK DIVIDE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=779,10G20S  ,SCDW4,8.0,
snotel,786,1983-10-01,2100-01-01,  43.03,-109.17,   8620,Snow Water Equivalent,WY,Fremont,Little Wind,ST. LAWRENCE ALT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=786,09F27S  ,SLAW4,8.0,
snotel,798,1978-10-01,2100-01-01,  44.72,-107.40,   8880,Snow Water Equivalent,WY,Sheridan,Upper Tongue,SUCKER CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=798,07E12S  ,SUCW4,8.0,
snotel,806,1978-10-01,2100-01-01,  44.48,-110.16,   8420,Snow Water Equivalent,WY,Park,Yellowstone Headwaters,SYLVAN LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=806,10E06S  ,SYLW4,8.0,
snotel,807,1986-10-01,2100-01-01,  44.48,-110.04,   7120,Snow Water Equivalent,WY,Park,North Fork Shoshone,SYLVAN ROAD,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=807,10E20S  ,SYRW4,8.0,
snotel,816,1987-10-01,2100-01-01,  44.37,-110.58,   7980,Snow Water Equivalent,WY,Teton,Snake Headwaters,THUMB DIVIDE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=816,10E07S  ,THUW4,8.0,
snotel,818,1994-08-30,2100-01-01,  44.81,-107.41,   6870,Snow Water Equivalent,WY,Sheridan,Upper Tongue,TIE CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=818,07E39S  ,TIEW4,8.0,
snotel,819,1986-10-01,2100-01-01,  44.03,-109.18,   7950,Snow Water Equivalent,WY,Park,Greybull,TIMBER CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=819,09E03S  ,TICW4,8.0,
snotel,822,1979-10-01,2100-01-01,  43.75,-110.06,   9580,Snow Water Equivalent,WY,Teton,Upper Wind,TOGWOTEE PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=822,10F09S  ,TOGW4,8.0,
snotel,826,1979-10-01,2100-01-01,  42.70,-108.90,   8700,Snow Water Equivalent,WY,Fremont,Popo Agie,TOWNSEND CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=826,08G07S  ,TWNW4,8.0,
snotel,831,1984-10-01,2100-01-01,  42.76,-110.59,   8500,Snow Water Equivalent,WY,Sublette,Upper Green,TRIPLE PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=831,10G15S  ,TRPW4,8.0,
snotel,837,1979-10-01,2100-01-01,  44.15,-110.22,   9240,Snow Water Equivalent,WY,Teton,Snake Headwaters,TWO OCEAN PLATEAU,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=837,10E17S  ,TOPW4,8.0,
snotel,852,1978-10-01,2100-01-01,  41.16,-106.93,   9250,Snow Water Equivalent,WY,Carbon,Upper North Platte,WEBBER SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=852,06H09S  ,WBSW4,8.0,
snotel,859,1985-10-01,2100-01-01,  41.00,-106.91,   8950,Snow Water Equivalent,WY,Carbon,Little Snake,WHISKEY PARK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=859,06H22S  ,WPKW4,8.0,
snotel,868,1979-10-01,2100-01-01,  42.82,-110.84,   8380,Snow Water Equivalent,WY,Lincoln,Salt,WILLOW CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=868,10G23S  ,WILW4,8.0,
snotel,872,1979-10-01,2100-01-01,  42.28,-105.58,   7900,Snow Water Equivalent,WY,Albany,Glendo Reservoir,WINDY PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=872,05G05S  ,WNDW4,8.0,
snotel,875,1979-10-01,2100-01-01,  44.80,-109.66,   7650,Snow Water Equivalent,WY,Park,Clarks Fork Yellowstone,WOLVERINE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=875,09E08S  ,WLVW4,8.0,
snotel,878,1979-10-01,2100-01-01,  43.93,-109.82,   8350,Snow Water Equivalent,WY,Park,South Fork Shoshone,YOUNTS PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=878,09F18S  ,YOUW4,8.0,


 


