siteid,description,state,latitude,longitude,elevation,timezone,install,horizontal_datum,vertical_datum,vertical_accuracy,elevation_method,tz_offset,active_flag,type,responsibility,agency_region
rabbitearsswe,RABBIT EARS,CO,40.3667,-106.7333,9400,US/Mountain,,,,0,,,,snotel,,UC
rawsnoco,RAWAH; COLORADO,CO,40.7,-106,9540,,,,,0,,,,snotel,,GP
rbmt,MISSOURI RIVER AT LANDUSKY; MT,MT,47.63083,-108.68694,,,,,,0,,,,stream,,GP
rbym,RUBY RIVER VALLEY WEATHER STATION NR LAURIN; MT,MT,45.345,-112.15028,5250,,,,,0,,,,agrimet,,GP
rcsok,ROCK CREEK AT SULPHUR; OKLAHOMA,OK,34.49528,-96.98833,,,,,,0,,,,stream,,GP
rcwy,RAWHIDE CREEK NEAR LINGLE; WYOMING,WY,42.12555,-104.32667,,,,,,0,,,,stream,,GP
rdbm,Round Butte; Montana AgriMet Weather Station,MT,47.53944,-114.28055,926.59,US/Mountain,3/1/1989,,m,0,agrimet_map,,,agrimet,pnro,PN
rdhu,UCC - Randolph; Utah Weather Station,UT,41.83266667,-111.0877167,1909.2672,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
recapturecrbljohnsoncrnrblanding,RECAPTURE CR BL JOHNSON CR NR BLANDING;UT.,UT,37.6808,-109.4619,6120,US/Mountain,,,,0,,,,stream,,UC
recapturecreeknrblanding,RECAPTURE CREEK NR BLANDING;UT.,UT,37.7556,-109.4758,7200,US/Mountain,,,,0,,,,stream,,UC
redfleet,RED FLEET RESERVOIR,UT,40.32,-109.23,5560.7,US/Mountain,,,,0,,,,reservoir,,UC
redlandscanalneargrandjunction,REDLANDS CANAL NEAR GRAND JUNCTION,CO,39.0303,-108.5642,,US/Mountain,,,,0,,,,diversion,,UC
redmountainpassswe,RED MOUNTAIN PASS,CO,37.9,-107.7167,11150,US/Mountain,,,,0,,,,snotel,,UC
redpineridgeswe,RED PINE RIDGE,UT,39.4667,-111.2667,9200,US/Mountain,,,,0,,,,snotel,,UC
redriverblfishhatchery,RED RIVER BELOW FISH HATCHERY; NEAR QUESTA,NM,36.6828,-105.6542,,US/Mountain,,,,0,,,,stream,,UC
redrivernearquesta,RED RIVER NEAR QUESTA; NM,NM,36.7033,-105.5678,,US/Mountain,,,,0,,,,stream,,UC
redriverpass2swe,RED RIVER PASS #2,NM,36.7,-105.3333,9850,US/Mountain,,,,0,,,,snotel,,UC
rexi,Henrys Fork near Rexburg; ID,ID,43.82587015,-111.9050308,4806,US/Mountain,00:00.0,13056500,ft,0,Bill_KML,,,stream,usgs/pnro,PN
rfcmerco,ROCKY FORK CREEK NR MEREDITH; CO,CO,39.36555,-106.82472,,,,,,0,,,,stream,,GP
rgbi,Rigby; Idaho AgriMet Weather Station,ID,43.6772,-111.87922,1488,US/Mountain,3/13/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
ridgway,RIDGWAY RESERVOIR,CO,38.2358,-107.7575,6841.8,US/Mountain,,,,0,,,,reservoir,,UC
riflecreekbelowriflegapreservoir,RIFLE CREEK BELOW RIFLE GAP RESERVOIR; CO,CO,39.6269,-107.7569,5860,US/Mountain,,,,0,,,,stream,,UC
riflegap,RIFLE GAP RESERVOIR,CO,32.62,-107.7628,5960,US/Mountain,,,,0,,,,reservoir,,UC
rifresco,RIFLE GAP RESERVOIR NR RIFLE; CO,CO,39.63,-107.76222,,,,,,0,,,,reservoir,,GP
rioblanconearpagosasprings,RIO BLANCO NEAR PAGOSA SPRINGS; CO.,CO,37.1936,-106.9047,7330,US/Mountain,,,,0,,,,stream,,UC
rioblancorbloblancodivdam,RIO BLANCO R BLO BLANCO DIV DAM; NR PAGOSA SP; CO,CO,37.2128,-106.7939,7950,US/Mountain,,,,0,,,,stream,,UC
riofelixatoldhwybrdnrhagerman,RIO FELIX AT OLD HWY BRD NR HAGERMAN; NM,NM,33.125,-104.3444,3403.4,US/Mountain,,,,0,,,,stream,,UC
riograndeabovehwy380nearsanantonio,RIO GRANDE ABOVE HWY 380 NEAR SAN ANTONIO,NM,33.9267,-106.8508,,US/Mountain,,,,0,,,,stream,,UC
riograndeatalamedabridgeatalameda,RIO GRANDE AT ALAMEDA BRIDGE AT ALAMEDA; NM,NM,35.1972,-106.6429,,US/Mountain,,,,0,,,,stream,,UC
riograndeatalamosa,RIO GRANDE AT ALAMOSA,CO,37.4814,-105.8794,,US/Mountain,,,,0,,,,stream,,UC
riograndeatalbuquerque,RIO GRANDE AT ALBUQUERQUE,NM,35.0892,-106.6809,,US/Mountain,,,,0,,,,stream,,UC
riograndeatbridgenearescondida,RIO GRANDE AT BRIDGE NEAR ESCONDIDA,NM,34.1211,-106.8869,,US/Mountain,,,,0,,,,stream,,UC
riograndeatcanutillo,RIO GRANDE AT CANUTILLO,TX,31.915,-106.6014,,US/Mountain,,,,0,,,,stream,,UC
riograndeatelpaso,RIO GRANDE AT EL PASO (COURCHESNE BRIDGE),TX,31.8028,-106.5403,,US/Mountain,,,,0,,,,stream,,UC
riograndeatembudo,RIO GRANDE AT EMBUDO; NM,NM,36.2056,-105.9649,,US/Mountain,,,,0,,,,stream,,UC
riograndeatfortquitman,RIO GRANDE AT FORT QUITMAN; TEXAS,TX,31.0861,-105.6083,3600,US/Mountain,,,,0,,,,stream,,UC
riograndeathaynersbridge,RIO GRANDE AT HAYNER'S BRIDGE NEAR RINCON,NM,32.6133,-107.0194,,US/Mountain,,,,0,,,,stream,,UC
riograndeatisletalakesnrisleta,RIO GRANDE AT ISLETA LAKES NR ISLETA; NM,NM,34.9467,-106.6803,4870,US/Mountain,,,,0,,,,stream,,UC
riograndeatmontevista,RIO GRANDE AT MONTE VISTA,CO,37.6094,-106.1483,,US/Mountain,,,,0,,,,stream,,UC
riograndeatotowibridge,RIO GRANDE AT OTOWI BRIDGE; NM,NM,35.8747,-106.1417,5488,US/Mountain,,,,0,,,,stream,,UC
riograndeatsanfelipe,RIO GRANDE AT SAN FELIPE; NM,NM,35.4446,-106.4398,5115.73,US/Mountain,,,,0,,,,stream,,UC
riograndeatstatehwy346nearbosque,RIO GRANDE AT STATE HWY 346 NEAR BOSQUE; NM,NM,34.545,-106.7631,0,US/Mountain,,,,0,,,,stream,,UC
riograndebelowcaballodam,RIO GRANDE BELOW CABALLO DAM,NM,32.8847,-107.2919,4141,US/Mountain,,,,0,,,,stream,,UC
riograndebelowcochitidam,RIO GRANDE BELOW COCHITI DAM; NM,NM,35.6181,-106.3233,,US/Mountain,,,,0,,,,stream,,UC
riograndebelowleasburgdiversiondam,RIO GRANDE BELOW LEASBURG DIVERSION DAM,NM,32.4792,-106.9192,4400,US/Mountain,,,,0,,,,stream,,UC
riograndebelowmesilladiversiondam,RIO GRANDE BELOW MESILLA DIVERSION DAM,NM,32.2103,-106.7717,,US/Mountain,,,,0,,,,stream,,UC
riograndeblamericandam,RIO GRANDE BELOW AMERICAN DAM NEAR EL PASO,TX,31.7764,-106.5222,,US/Mountain,,,,0,,,,stream,,UC
riograndeblebuttedamusgs,RIO GRANDE BELOW ELEPHANT BUTTE DAM (USGS),NM,33.1483,-108.2061,4241.09,US/Mountain,,,,0,,,,stream,,UC
riograndeblwtaosjunctionbridgeneartaos,RIO GRANDE BLW TAOS JUNCTION BRIDGE NEAR TAOS; NM,NM,36.32,-105.7539,,US/Mountain,,,,0,,,,stream,,UC
riograndeconveyancechannelatsanacacia,RIO GRANDE CONVEYANCE CHANNEL AT SAN ACACIA,NM,34.2564,-106.8883,4652.5,US/Mountain,,,,0,,,,stream,,UC
riograndeconveyancechannelatsanmarcial,RIO GRANDE CONVEYANCE CHANNEL AT SAN MARCIAL; NM,NM,33.6875,-106.9944,,US/Mountain,,,,0,,,,stream,,UC
riograndefloodwayatsanacacia,RIO GRANDE FLOODWAY AT SAN ACACIA,NM,33.6806,-106.9917,,US/Mountain,,,,0,,,,stream,,UC
riograndefloodwayatsanmarcial,RIO GRANDE FLOODWAY AT SAN MARCIAL; NM,NM,33.6806,-106.9929,,US/Mountain,,,,0,,,,stream,,UC
riograndefloodwaynearbernardo,RIO GRANDE FLOODWAY NEAR BERNARDO; NM,NM,34.417,-106.801,,US/Mountain,,,,0,,,,stream,,UC
riograndenearbosquefarms,RIO GRANDE NEAR BOSQUE FARMS,NM,34.8706,-106.72,4860,US/Mountain,,,,0,,,,stream,,UC
riograndenearcerro,RIO GRANDE NEAR CERRO; NM,NM,36.74,-105.6831,,US/Mountain,,,,0,,,,stream,,UC
riograndeneardelnorte,RIO GRANDE NEAR DEL NORTE,CO,34.2394,-106.4606,,US/Mountain,,,,0,,,,stream,,UC
riograndenearlobatos,RIO GRANDE NEAR LOBATOS,NM,37.0783,-105.7564,,US/Mountain,,,,0,,,,stream,,UC
riograndenralameda,RIO GRANDE NR ALAMEDA; NM,NM,35.1818,-106.6569,,US/Mountain,,,,0,,,,stream,,UC
riohondoatdiamondaranchnrroswell,RIO HONDO AT DIAMOND A RANCH NR ROSWELL; NM,NM,33.3493,-104.8519,,US/Mountain,,,,0,,,,stream,,UC
riohondoatroswell,RIO HONDO AT ROSWELL; NM,NM,33.3719,-104.5453,3615,US/Mountain,,,,0,,,,stream,,UC
riohondonearroswell,RIO HONDO NEAR ROSWELL; NM,NM,33.4073,-104.4789,,US/Mountain,,,,0,,,,stream,,UC
rioluceroneararroyoseco,RIO LUCERO NEAR ARROYO SECO; NM,NM,36.5083,-105.5309,,US/Mountain,,,,0,,,,stream,,UC
rionambeabovenambefallsdamnearnambe,RIO NAMBE ABOVE NAMBE FALLS DAM NEAR NAMBE; NM,NM,35.8501,-105.8944,6885,US/Mountain,,,,0,,,,stream,,UC
rionambebelownambefallsdamnearnambe,RIO NAMBE BELOW NAMBE FALLS DAM NEAR NAMBE; NM,NM,35.8461,-105.9059,,US/Mountain,,,,0,,,,stream,,UC
rioojocalienteatlamadera,RIO OJO CALIENTE AT LA MADERA; NM,NM,36.3497,-106.0436,,US/Mountain,,,,0,,,,stream,,UC
riopenascoatdayton,RIO PENASCO AT DAYTON NEAR ARTESIA,NM,32.7433,-104.4142,,US/Mountain,,,,0,,,,stream,,UC
riopenasconeardunken,RIO PENASCO NEAR DUNKEN; NM,NM,32.8814,-105.1781,5290,US/Mountain,,,,0,,,,stream,,UC
riopenasconearhope,RIO PENASCO NEAR HOPE; NM,NM,32.8369,-105.0694,4931,US/Mountain,,,,0,,,,stream,,UC
riopueblodetaosbelowloscordovas,RIO PUEBLO DE TAOS BELOW LOS CORDOVAS; NM,NM,36.3775,-105.6681,,US/Mountain,,,,0,,,,stream,,UC
riopueblodetaosneartaos,RIO PUEBLO DE TAOS NEAR TAOS; NM,NM,36.4394,-105.5039,,US/Mountain,,,,0,,,,stream,,UC
riopueblonrpenasco,RIO PUEBLO NR PENASCO; NM,NM,36.1706,-105.611,,US/Mountain,,,,0,,,,stream,,UC
riopuercoabvarroyochiconrguadalupe,RIO PUERCO ABV ARROYO CHICO NR GUADALUPE; NM,NM,35.6012,-107.1669,,US/Mountain,,,,0,,,,stream,,UC
riopuerconearbernardo,RIO PUERCO NEAR BERNARDO; NM,NM,34.4103,-106.8544,4722.34,US/Mountain,,,,0,,,,stream,,UC
rioruidosoatruidoso,RIO RUIDOSO AT RUIDOSO; NM,NM,33.3376,-105.721,,US/Mountain,,,,0,,,,stream,,UC
ripplecreekswe,RIPPLE CREEK,CO,40.1167,-107.3,10340,US/Mountain,,,,0,,,,snotel,,UC
rir,Ririe Dam and Lake near Ririe; ID,ID,43.5821394,-111.7428411,5119,US/Mountain,00:00.0,,ft,0,cma_google,,,reservoir,pnro,PN
riri,Willow Creek below Ririe Dam (comp from RIR),ID,43.5821394,-111.7428411,5119,US/Mountain,,0,ft,0,,,,stream,pnro,PN
rkpm,ROCKER PEAK; MONTANA,MT,46.36666,-112.25,8000,,,,,0,,,,snotel,,GP
rnhw,RENO HILL; WYOMING,WY,42.56667,-106.08334,8500,,,,,0,,,,snotel,,GP
roaaspco,ROARING FORK RIVER NEAR ASPEN; COLORADO (APNC),CO,39.18,-106.80139,,,,,,0,,,,stream,,GP
roabmcco,ROARING FORK RIVER BLW MAROON CRK; NR ASPEN; CO,CO,39.225,-106.85555,,,,,,0,,,,stream,,GP
roac,ROACH; COLORADO,CO,40.76667,-106.13333,9850,,,,,0,,,,snotel,,GP
roadifco,ROARING FORK RIVER ABV DIFFICULT CRK NR ASPEN; CO,CO,39.14111,-106.77361,,,,,,0,,,,stream,,GP
roaemmco,ROARING FORK RIVER NR EMMA; CO,CO,39.37333,-107.08334,,,,,,0,,,,stream,,GP
roagleco,ROARING FORK RIVER AT GLENWOOD SPRINGS; CO,CO,39.54361,-107.32889,,,,,,0,,,,stream,,GP
roalmcco,ROARING FORK RIVER NR LOST MAN CREEK; CO,CO,39.12028,-106.62417,,,,,,0,,,,stream,,GP
robertbgriffithwaterproject,Robert B. Griffith Water Project,NV,36.05,-114.8,,US/Pacific,,,,0,,,,diversion,,LC
robertstunnelateastportalneargrant,ROBERTS TUNNEL AT EAST PORTAL NEAR GRANT,CO,39.4639,-105.6836,,US/Mountain,,,,0,,,,diversion,,UC
robi,INL - Roberts;  Idaho Weather Station,ID,43.743517,-112.121117,1450.848,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
robtunco,ROBERTS TUNNEL AT EAST PORTAL NR GRANT; CO,CO,39.48389,-106.32333,,,,,,0,,,,canal,,GP
rockcreekabovesouthforknearhanna,ROCK CREEK ABOVE SOUTH FORK NEAR HANNA; UTAH,UT,40.5575,-110.6972,7967.7,US/Mountain,,,,0,,,,stream,,UC
rockcreekswe,ROCK CREEK,UT,40.55,-110.6833,7900,US/Mountain,,,,0,,,,snotel,,UC
rockportreservoir,ROCKPORT RESERVOIR,UT,40.4725,-111.2412,6037,US/Mountain,,,,0,,,,reservoir,,UC
rockyarroyoathighwaybridge,ROCKY ARROYO AT HIGHWAY BRIDGE NEAR LAKEWOOD,NM,32.5061,-104.375,,US/Mountain,,,,0,,,,stream,,UC
rockybasinsettlemeswe,ROCKY BASIN-SETTLEME,UT,40.4333,-112.2167,8900,US/Mountain,,,,0,,,,snotel,,UC
rocm,ROCKY BOY; MONTANA,MT,48.18333,-109.65,4700,,,,,0,,,,snotel,,GP
rogn,DRI - Rogers Spring; Nevada Weather Station,NV,36.478333,-116.330833,688.848,US/Pacific,9/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
roubideaucreekatmouthnrdelta,ROUBIDEAU CREEK AT MOUTH NR DELTA,CO,38.735,-108.1611,,US/Mountain,,,,0,,,,stream,,UC
rprvne,REPUBLICAN RIVER NEAR RIVERTON; NEBRASKA,NE,40.09167,-98.76945,,,,,,0,,,,stream,,GP
rpti,Rupert; Idaho AgriMet Weather Station,ID,42.59555,-113.87388,1266.44,US/Mountain,3/1/1988,,m,0,agrimet_map,,,agrimet,pnro,PN
rram,RUBY RIVER ABOVE RESERVOIR NEAR ALDER; MT,MT,45.17528,-112.14777,,,,,,0,,,,stream,,GP
rrbm,RUBY RIVER BELOW RESERVOIR NEAR ALDER; MT,MT,45.24222,-112.11,,,,,,0,,,,stream,,GP
rrci,INL - Arco;  Idaho Weather Station,ID,43.62455,-113.2971,1627.3272,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
rrcm,RED ROCK CREEK ABOVE LAKES NEAR LAKEVIEW; MT,MT,44.61694,-111.65584,,,,,,0,,,,stream,,GP
rrii,Ririe; Idaho AgriMet Weather Station,ID,43.610345,-111.700605,1547,US/Mountain,3/13/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
rs41lc,Colorado River at River Section 41,AZ,34.6986,-114.4664,455.3,US/Mountain,,,,0,,,,stream,,LC
rthi,Rathdrum Prairie; Idaho AgriMet Weather Station,ID,47.8,-116.83333,673.61,US/Pacific,4/9/2008,,m,0,agrimet_map,,,agrimet,pnro,PN
ruedireservoir,RUEDI RESERVOIR,CO,39.2151,-106.49,7766,US/Mountain,,,,0,,,,reservoir,,UC
rueresco,RUEDI RESERVOIR NR BASALT; COLORADO,CO,39.36389,-106.81805,,,,,,0,,,,reservoir,ECAO,GP
rumt,MUSSELSHELL RIVER AT ROUNDUP; MT,MT,46.41667,-108.56667,,,,,,0,,,,stream,,GP
rvcy,RIVERTON VALLEY DIVERSION CANAL; WYOMING,WY,43.02639,-108.50584,,,,,,0,,,,canal,,GP
rwabne,RED WILLOW CREEK ABOVE HUGH BUTLER LAKE; NEBRASKA,NE,40.40139,-100.77917,,,,,,0,,,,stream,,GP
rwne,RED WILLOW DIVERSION; NEBRASKA,NE,40.28167,-100.54195,,,,,,0,,,,diversion,,GP
rxgi,Rexburg; Idaho AgriMet Weather Station ,ID,43.85,-111.76666,1485.9,US/Mountain,6/1/1987,,m,0,agrimet_map,,,agrimet,pnro,PN
saco,MILK RIVER AT JUNEBERG BRIDGE; NEAR SACO; MT,MT,48.50889,-107.21722,,,,,,0,,,,stream,,GP
saintelmoswe,SAINT ELMO,CO,38.7,-106.3667,10540,US/Mountain,,,,0,,,,snotel,,UC
saltcreeknearoxford,SALT CREEK NEAR OXFORD; CO.,CO,37.1397,-107.7528,6470,US/Mountain,,,,0,,,,stream,,UC
saly,Salt River above Reservoir near Etna; WY,WY,43.07963521,-111.0373464,5676,US/Mountain,00:00.0,13027500,ft,0,Bill_KML,,,stream,usgs/pnro,PN
sanantonioriveratortiz,SAN ANTONIO RIVER AT ORTIZ,CO,36.9931,-106.0381,7970,US/Mountain,,,,0,,,,stream,,UC
sanbernadinocounty,San Bernadino County,CA,34.7,-114.5,,US/Pacific,,,,0,,,,diversion,,LC
sandgatedivfromftsumnercanalatftsumner,SAND GATE DIV FROM FT SUMNER CANAL AT FT SUMNER,NM,34.4742,-104.2586,,US/Mountain,,,,0,,,,diversion,,UC
sandstonersswe,SANDSTONE RS,WY,41.1167,-107.1667,8150,US/Mountain,,,,0,,,,snotel,,UC
sanford,SANFORD DAM (LAKE MEREDITH); TEXAS,TX,35.71056,-101.55083,,,,,,0,,,,reservoir,OTAO,GP
sanjuanriveratbloomfield,SAN JUAN RIVER AT BLOOMFIELD; NM,NM,36.7,-107.9861,5405,US/Mountain,,,,0,,,,stream,,UC
sanjuanriveratfarmington,SAN JUAN RIVER AT FARMINGTON; NM,NM,36.7228,-108.225,5230.37,US/Mountain,,,,0,,,,stream,,UC
sanjuanriveratfourcorners,SAN JUAN RIVER AT FOUR CORNERS NEAR TOWAOC,CO,37.0056,-109.0333,4900,US/Mountain,,,,0,,,,stream,,UC
sanjuanriverathammondbrnrbloomfield,SAN JUAN RIVER AT HAMMOND BR NR BLOOMFIELD;N,NM,36.6894,-108.095,0,US/Mountain,,,,0,,,,stream,,UC
sanjuanriveratpagosasprings,SAN JUAN RIVER AT PAGOSA SPRINGS,CO,37.2661,-107.0103,7052.04,US/Mountain,,,,0,,,,stream,,UC
sanjuanriveratshiprock,SAN JUAN RIVER AT SHIPROCK; NM,NM,36.7922,-108.7317,4848.68,US/Mountain,,,,0,,,,stream,,UC
sanjuanriverneararchuleta,SAN JUAN RIVER NEAR ARCHULETA;NM,NM,36.8014,-107.6975,,US/Mountain,,,,0,,,,stream,,UC
sanjuanrivernearbluff,SAN JUAN RIVER NEAR BLUFF; UT,UT,37.1469,-109.8642,,US/Mountain,,,,0,,,,stream,,UC
sanjuanrivernearcarracas,SAN JUAN RIVER NEAR CARRACAS; CO.,CO,37.0136,-107.3117,6090,US/Mountain,,,,0,,,,stream,,UC
sanjuanrnrblanco,SAN JUAN R NR BLANCO;NM,NM,36.7306,-107.8139,5540,US/Mountain,,,,0,,,,stream,,UC
sanjuanrnrfruitland,SAN JUAN R NR FRUITLAND; NM,NM,36.7403,-108.4025,0,US/Mountain,,,,0,,,,stream,,UC
sanmiguelriveratnaturita,SAN MIGUEL RIVER AT NATURITA; CO,CO,38.2178,-108.5658,5392.85,US/Mountain,,,,0,,,,stream,,UC
sanmiguelriveraturavan,SAN MIGUEL RIVER AT URAVAN; CO,CO,38.3572,-108.7122,5000,US/Mountain,,,,0,,,,stream,,UC
sanmiguelriverneartelluride,SAN MIGUEL RIVER NEAR TELLURIDE; CO,CO,37.9481,-107.8764,8622.31,US/Mountain,,,,0,,,,stream,,UC
sanrafaelriverneargreenriver,SAN RAFAEL RIVER NEAR GREEN RIVER; UT,UT,38.8583,-110.3694,4190,US/Mountain,,,,0,,,,stream,,UC
santafeswe,SANTA FE,NM,35.77,-105.7833,11445,US/Mountain,,,,0,,,,snotel,,UC
santarosareservoir,SANTA ROSA RESERVOIR,NM,35.0297,-104.6917,,US/Mountain,,,,0,,,,reservoir,,UC
santistevancreeknearcostilla,SANTISTEVAN CREEK NEAR COSTILLA; NM,NM,36.8842,-105.2819,,US/Mountain,,,,0,,,,stream,,UC
sargentsmesaswe,SARGENTS MESA,CO,38.2833,-106.3667,11530,US/Mountain,,,,0,,,,snotel,,UC
sayr,NORTH FORK RED RIVER NR SAYRE; OKLAHOMA,OK,37.28472,-99.62167,,,,,,0,,,,stream,,GP
sbcw,SOUTH BRUSH CREEK; WYOMING,WY,41.33333,-106.5,8440,,,,,0,,,,snotel,,GP
sblc,Southern International Boundary - To Mexico,AZ,32.4889,-114.7847,74.02,US/Mountain,,,,0,,,,canal,,YAO
sbmw,Seven Bays Marina; Washington AgriMet Weather Station,WA,47.85527,-118.34111,417.58,US/Pacific,4/16/2002,,m,0,agrimet_map,,,agrimet,pnro,PN
scada,BOYSEN RESERVOIR SCADA PARAMETERS FOR HYDROMET,WY,43.4,-108.17694,,,,,,0,,,,reservoir,,GP
scadabb,BUFFALO BILL DAM SCADA PARAMETERS FOR HYDROMET,WY,44.50139,-109.18333,,,,,,0,,,,reservoir,,GP
scadabh,BIGHORN LAKE SCADA PARAMETERS FOR HYDROMET,MT,45.30722,-107.95694,,,,,,0,,,,reservoir,,GP
scadabht,BIGHORN LAKE SCADA PARAMETERS FOR HYDROMET,MT,45.30722,-107.95694,,,,,,0,,,,reservoir,,GP
scadacf,CANYON FERRY SCADA PARAMETERS FOR HYDROMET,MT,46.64917,-111.7275,,,,,,0,,,,reservoir,,GP
scadacft,CANYON FERRY SCADA PARAMETERS FOR HYDROMET-HR TOTALS,MT,46.64917,-111.7275,,,,,,0,,,,reservoir,,GP
scbm,SWIFTCURRENT CREEK NEAR BABB; MT,MT,48.85833,-113.42777,,,,,,0,,,,stream,,GP
scbw,SAGE CREEK BASIN; WYOMING,WY,41.23333,-107.25,7850,,,,,0,,,,snotel,,GP
scco,STILLWATER CREEK; COLORADO,CO,40.21667,-105.91666,8760,,,,,0,,,,snotel,,GP
schofieldpassswe,SCHOFIELD PASS,CO,39.0167,-107.05,10700,US/Mountain,,,,0,,,,snotel,,UC
scne,SHEEP CREEK DIVERSION INTO TRI-STATE CANAL; NEBRASKA,NE,41.96944,-103.96139,,,,,,0,,,,diversion,,GP
scofield,SCOFIELD RESERVOIR,UT,39.4715,-111.073,7617.5,US/Mountain,,,,0,,,,reservoir,,UC
scotchcreekswe,SCOTCH CREEK,CO,37.65,-108.0167,9100,US/Mountain,,,,0,,,,snotel,,UC
scpu,Scipio; Utah AgriMet Weather Station,UT,39.22009,-112.098476,1627,US/Mountain,3/13/2015,,m,0,agrimet_map,,,agrimet,pnro,PN
scry,SHELL CREEK; WYOMING,WY,44.5,-107.43333,9580,,,,,0,,,,snotel,,GP
scsm,SWIFTCURRENT CREEK @ SHERBURNE; MT,MT,48.83028,-113.51639,,,,,,0,,,,stream,,GP
scwy,SHELL CREEK NEAR SHELL; WYOMING,WY,44.56445,-107.71278,,,,,,0,,,,stream,,GP
sdcm,SUN RIVER DITCH COMPANY; MONTANA,MT,47.5,-111.93333,,,,,,0,,,,stream,,GP
sdmm,SADDLE MTN.; MONTANA,MT,45.7,-113.96667,7900,,,,,0,,,,snotel,,GP
sdwm,SUN RIVER DITCH COMPANY WASTEWAY INTO MUDDY CREEK;MT,MT,47.56805,-111.55556,,,,,,0,,,,canal,,GP
sedt,SECO CREEK AT ROWE RANCH NR D'HANIS; TEXAS,TX,29.37056,-99.2875,,,,,,0,,,,stream,,GP
seeleycreekswe,SEELEY CREEK,UT,39.3167,-111.4333,10000,US/Mountain,,,,0,,,,snotel,,UC
semr,SEMINOE RESERVOIR; WYOMING,WY,42.15583,-106.90806,,,,,,0,,,,reservoir,WYAO,GP
senatorwashreservoir,Senator Wash Reservoir,AZ,32.9039,-114.4769,245,US/Mountain,,,,0,,,,reservoir,,LC
senatorwashreservoiryao,Senator Wash Reservoir - YAO Use,AZ,32.9039,-114.4769,245,US/Mountain,,,,0,,,,reservoir,,YAO
senoritadivide2swe,SENORITA DIVIDE #2,NM,36,-106.8333,8600,US/Mountain,,,,0,,,,snotel,,UC
seut,SECO CREEK AT MILLER RANCH NR UTOPIA; TEXAS,TX,29.57306,-99.40278,,,,,,0,,,,stream,,GP
sewr,LAKE SEWELL - MPC DATA; MT,MT,47.67667,-112.49667,,,,,,0,,,,reservoir,,GP
sfkdivco,SOUTH FORK DIVERSION/BYPASS; COLORADO,CO,39.23778,-106.58972,,,,,,0,,,,diversion,,GP
sfksm,SOUTH FORK SUN RIVER NEAR AUGUSTA; MT,MT,47.63334,-112.86667,,,,,,0,,,,stream,,GP
sflm,SMITH RIVER NEAR FORT LOGAN; MT,MT,46.79583,-111.17805,,,,,,0,,,,stream,,GP
sfmm,SOUTH FORK MILK RIVER NEAR BABB; MONTANA,MT,48.75389,-113.16666,,,,,,0,,,,stream,,GP
sfoc,SOUTH FORK OWL CREEK; WYOMING,WY,43.66389,-108.79361,,,,,,0,,,,stream,,GP
sfoy,SOUTH FORK OWL CREEK ABOVE ANCHOR RESERVOIR; WYOMING,WY,43.66695,-108.855,,,,,,0,,,,stream,,GP
sfs,SOUTH FORK SHOSHONE RVR ABV BUFFALO BILL RES.; WY,WY,44.41917,-109.25723,,,,,,0,,,,stream,,GP
sfsm,SOUTH FORK SHIELDS; MONTANA,MT,46.08333,-110.43333,8100,,,,,0,,,,snotel,,GP
sfvy,SOUTH FORK SHOSHONE RIVER NEAR VALLEY; WY,WY,44.20834,-109.55417,,,,,,0,,,,stream,,GP
sgwy,SHOSHONE RIVER NR GARLAND (BELOW SIDON); WYOMING,WY,44.73889,-108.59389,,,,,,0,,,,stream,,GP
sha,Shasta Lake; Dam And Powerplant,CA,40.718,-122.42,1067,US/Pacific,,,,0,,,,reservoir,,MP
shadowmountainreservoir,SHADOW MOUNTAIN RESERVOIR,CO,40.1226,-105.5027,8367,US/Mountain,,,,0,,,,reservoir,,UC
shafn,Shasta Lake Full Natural Inflow,CA,40.718,-122.42,1067,US/Pacific,,,,0,,,,stream,,MP
sham,NORTH FORK RED RIVER NR SHAMROCK; TEXAS,TX,35.26417,-100.24139,,,,,,0,,,,stream,,GP
sharesco,SHADOW MOUNTAIN RESERVOIR; GRAND COUNTY; CO,CO,40.20722,-105.84167,,,,,,0,,,,reservoir,ECAO,GP
shcm,SHORT CREEK; MONTANA,MT,44.96667,-111.95,7000,,,,,0,,,,snotel,,GP
shdmtr,SHADOW MOUNTAIN RESERVOIR; COLORADO (SCADA),CO,40.20694,-105.84028,,,,,,0,,,,reservoir,,GP
sher,LAKE SHERBURNE; SWIFT CURRENT CREEK NEAR BABB; MT,MT,48.82833,-113.52112,,,,,,0,,,,reservoir,MTAO,GP
shfm,SHOWER FALLS; MONTANA,MT,45.4,-110.95,8100,,,,,0,,,,snotel,,GP
shli,Shelley; Idaho Weather Station,ID,43.43452,-112.14273,1417,US/Mountain,3/13/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
shr,SHADEHILL RESERVOIR ON THE GRAND RIVER; SOUTH DAKOTA,SD,45.75333,-102.20333,,,,,,0,,,,reservoir,DKAO,GP
